category,url,job_id,has_detail_section,detail_section_name,ville,departement,type_contrat,salaire,periode,niveau_etudes,experience,title,company,voir_plus_clicked,full_description,description_length,competences,nb_competences,remote,secteur,scraped_at,extraction_detailed,published_date,skip_reason,error
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/73778944.html,73778944,True,Les missions du poste,Faou,29,CDI,"11,88 € / heure",1 mois,"BEP, CAP",1 an,"Employé Libre Service H/F
Ergalis Grande Distribution",Ergalis Grande Distribution,True,,0.0,,0.0,False,du commerce de détail.,2025-12-17T13:31:29.228459,True,il y a 28 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/73778763.html,73778763,True,Les missions du poste,Laxou,54,CDD,12 € / heure,1 mois,"BEP, CAP",1 à 7 ans,"Hotesse de Caisse H/F
Ergalis Grande Distribution",Ergalis Grande Distribution,True,,0.0,,0.0,False,de Nancy un(e) Hôte(sse) de caisse H/F.,2025-12-17T13:31:40.684589,True,il y a 26 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/73778757.html,73778757,True,Les missions du poste,Laffitte,78,CDI,20 000 - 30 000 € / an,7 ans,Bac,1 à 7 ans,"Employé de Marée H/F
Groupe Actual",Groupe Actual,True,,0.0,,0.0,False,,2025-12-17T13:31:50.862369,True,il y a 29 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/73778752.html,73778752,True,Les missions du poste,Laffitte,78,CDI,20 000 - 30 000 € / an,24 mois,Bac,1 à 7 ans,"Responsable de Rayon Fruits et Légumes H/F
Groupe Actual",Groupe Actual,True,,0.0,,0.0,False,,2025-12-17T13:32:02.715381,True,il y a 14 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/73778736.html,73778736,True,Les missions du poste,Quiberon,56,CDI,"11,88 - 12 € / heure",6 mois,"BEP, CAP",1 an,"Hôte de Caisse H/F
Partnaire",Partnaire,True,,0.0,,0.0,False,de Quiberon.,2025-12-17T13:32:15.542817,True,il y a 20 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/73778587.html,73778587,True,Détail du poste,Melun,77,CDI,43 000 - 50 000 € / an,,Bac +2,,"Directeur de Magasin - Distribution Spécialisée - Melun H/F
Talents Commerciaux",Talents Commerciaux,True,,0.0,,0.0,False,,2025-12-17T13:32:26.528160,True,il y a 24 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/73778490.html,73778490,True,Les missions du poste,Beaumont,63,CDI,23 910 - 24 160 € / an,,"BEP, CAP",,"Equipier de Commerce N2 Frais Libre Service Niveau 2 en CDI à Temps Complet 35 Heures Hebdomadaires Beaumont 2 H/F
Auchan Retail France",Auchan Retail France,True,,0.0,,0.0,True,,2025-12-17T13:32:46.290040,True,il y a 25 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/73778479.html,73778479,True,Les missions du poste,Carbonne,31,CDI,29 500 - 40 600 € / an,,Bac +2,,"Caissier Principal H/F
Auchan Retail France",Auchan Retail France,True,,0.0,,0.0,True,Accueil Caisse H/F,2025-12-17T13:32:57.963951,True,il y a 14 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/73778475.html,73778475,True,Les missions du poste,Malmaison,92,CDI,23 910 - 24 160 € / an,,"BEP, CAP",,"Equipier de Commerce H/F
Auchan Retail France",Auchan Retail France,True,,0.0,,0.0,True,,2025-12-17T13:33:11.231013,True,il y a 29 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/73777650.html,73777650,True,Détail du poste,Châteaulin,29,CDI,"13,06 € / heure",,"BEP, CAP",,"Employé de Libre-Service H/F
Aquila RH",Aquila RH,True,,0.0,,0.0,False,,2025-12-17T13:33:22.160767,True,il y a 28 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/73777257.html,73777257,True,Détail du poste,Besançon,25,CDI,"11,88 € / heure",,"BEP, CAP",,"Employé Libre-Service Rayon Textile H/F
Aquila RH",Aquila RH,True,,0.0,,0.0,False,de Besançon un employé libre-service rayon Textile H/F.,2025-12-17T13:33:34.386629,True,il y a 24 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/73777255.html,73777255,True,Détail du poste,Châtillon,91,CDI,2 100 - 2 300 € / mois,3 ans,Bac +2,,"Responsable de Secteur - Ouverture d'Agence Services à la Personne H/F
JOYA",JOYA,True,,0.0,,0.0,True,- Ouverture d'Agence Services à la Personne H/F,2025-12-17T13:33:53.778489,True,il y a 2 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/73777253.html,73777253,True,Détail du poste,Courcouronnes,91,CDI,2 300 - 2 600 € / mois,3 ans,Bac +2,,"Responsable de Secteur - Ouverture d'Agence Services à la Personne H/F
JOYA",JOYA,True,,0.0,,0.0,True,- Ouverture d'Agence Services à la Personne H/F,2025-12-17T13:34:23.849755,True,il y a 2 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/73777254.html,73777254,True,Détail du poste,Massy,91,CDI,2 300 - 2 600 € / mois,3 ans,Bac +2,,"Responsable de Secteur - Ouverture d'Agence Services à la Personne H/F
JOYA",JOYA,True,,0.0,,0.0,True,- Ouverture d'Agence Services à la Personne H/F,2025-12-17T13:34:35.765819,True,il y a 2 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/73776846.html,73776846,True,Les missions du poste,Poitiers,86,CDI,27 500 - 35 000 € / an,2 ans,Bac +2,1 à 2 ans,"Responsable Magasin - CDI H/F
Morgan",Morgan,True,,0.0,,0.0,True,,2025-12-17T13:34:52.586832,True,il y a 25 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/73776810.html,73776810,True,Les missions du poste,Rennes,35,CDI,24 600 - 32 100 € / an,2 ans,Bac +2,1 à 2 ans,"Directeur Adjoint de Magasin H/F
Vib's",Vib's,True,,0.0,,0.0,False,,2025-12-17T13:35:07.934532,True,il y a 8 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71635938.html,71635938,True,Détail du poste,Concourès,12,CDI,21 622 - 21 730 € / an,,"BEP, CAP",,"Hôte de Caisse H/F
Brico Dépôt",Brico Dépôt,True,,0.0,,0.0,True,,2025-12-17T13:35:21.047536,True,il y a 11 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/72611077.html,72611077,True,Les missions du poste,Sévigné,35,Alternance,930 - 1 300 € / mois,24 mois,Bac +2,,"Alternance - Employé de Commerce H/F
Ecofac Business School Rennes",Ecofac Business School Rennes,True,,0.0,,0.0,False,,2025-12-17T13:35:34.665788,True,il y a 15 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71632616.html,71632616,True,Les missions du poste,Tours,37,CDD,"801,80 € / mois",24 mois,Bac +2,,"Alternance - Employé Libre Service H/F
Groupe Alternance Tours",Groupe Alternance Tours,True,,0.0,,0.0,False,,2025-12-17T13:35:46.659449,True,il y a 24 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/72627977.html,72627977,True,Détail du poste,Olmes,09,CDI,21 622 - 23 860 € / an,13 mois,"BEP, CAP",,"Equipier Polyvalent Etudiant H/F
Lidl",Lidl,True,,0.0,,0.0,True,,2025-12-17T13:36:06.749421,True,il y a 29 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/72417165.html,72417165,True,Les missions du poste,Amilly,45,CDI,12 € / heure,1 an,"BEP, CAP",1 an,"Employé Commercial - Temps Partiel - Vendeur Pâtisserie H/F
E.Leclerc",E.Leclerc,True,,0.0,,0.0,False,,2025-12-17T13:36:22.658119,True,il y a 16 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71664855.html,71664855,True,Détail du poste,Gâtelles,28,CDI,31 400 - 40 800 € / an,3 ans,Bac +2,,"Directeur de Magasin H/F
Carrefour",Carrefour,True,,0.0,,0.0,True,,2025-12-17T13:36:34.677863,True,il y a 25 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71652666.html,71652666,True,Les missions du poste,Metz,57,CDI,24 300 - 32 900 € / an,3 ans,Bac +3,,"Responsable de Rayons Chaussures - Sports Collectifs - Sports de Raquettes H/F
Intersport",Intersport,True,,0.0,,0.0,False,de la distribution d'articles de sport ou de chaussures.,2025-12-17T13:36:46.634732,True,il y a 28 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71659368.html,71659368,True,Détail du poste,Albertville,73,CDI,29 000 - 31 000 € / an,3 ans,Bac +2,,"Responsable Adjoint de Magasin H/F
Action France",Action France,True,,0.0,,0.0,False,,2025-12-17T13:36:58.252354,True,il y a 22 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71654720.html,71654720,True,Les missions du poste,Pineuilh,33,CDD,,4 mois,Bac,3 à 5 ans,"Conseiller en Parapharmacie H/F
E.Leclerc",E.Leclerc,True,,0.0,,0.0,False,parapharmacie,2025-12-17T13:37:09.179064,True,,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/72134663.html,72134663,True,Les missions du poste,Loup,06,CDI,21 622 - 21 730 € / an,5 ans,"BEP, CAP",3 à 5 ans,"Hote de Caisse H/F
E.Leclerc",E.Leclerc,True,,0.0,,0.0,False,,2025-12-17T13:37:20.110363,True,il y a 25 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71654712.html,71654712,True,Les missions du poste,Malmaison,92,CDI,2 000 - 3 200 € / mois,5 ans,Bac +2,3 à 5 ans,"Conseiller Parapharmacie H/F
E.Leclerc",E.Leclerc,True,,0.0,,0.0,False,Pharmaceutique Martiderm - CDI - Paris Idf H/F,2025-12-17T13:37:30.606859,True,il y a 29 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71637852.html,71637852,True,Les missions du poste,Marne,94,CDI,26 300 - 40 000 € / an,2 ans,Bac +2,,"Responsable de Magasin 36H - CDI Temps Plein H/F
Naturalia France",Naturalia France,True,,0.0,,0.0,False,Entreprises Distribution,2025-12-17T13:37:53.013918,True,il y a 27 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/72693417.html,72693417,True,Les missions du poste,Mâcon,71,CDI,2 775 - 3 633 € / mois,1 mois,Bac +2,10 ans,"Merchandiseur Maquillage H/F
DistriCom",DistriCom,True,,0.0,,0.0,False,"tournée des magasins : Macon, Chalon S/Saone, Autun, Paray le Monial, Villefranche S/ Saone, Dardill",2025-12-17T13:38:04.831288,True,il y a 8 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71654744.html,71654744,True,Les missions du poste,Lens,62,CDI,30 000 - 32 000 € / an,5 ans,Bac +2,3 à 5 ans,"Chef de Departement H/F
E.Leclerc",E.Leclerc,True,,0.0,,0.0,True,". Charismatique et Leader, vous êtes le (la) représentant(e) des valeurs de l'enseigne et vous réuss",2025-12-17T13:38:15.621087,True,il y a 7 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71635850.html,71635850,True,Détail du poste,Luisant,28,CDI,"12,47 € / heure",,"BEP, CAP",,"Hôte de Caisse H/F
Brico Dépôt",Brico Dépôt,True,,0.0,,0.0,True,,2025-12-17T13:38:45.543720,True,il y a 20 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/68163605.html,68163605,True,Détail du poste,Lanester,56,CDD,"11,88 € / heure",1 an,"BEP, CAP",1 an,"Merchandiser H/F
FMA Promotion",FMA Promotion,True,,0.0,,0.0,False,Le profil recherché,2025-12-17T13:38:58.069629,True,il y a 20 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/65103701.html,65103701,True,Les missions du poste,Brignoles,83,CDI,25 700 - 34 500 € / an,,Bac +2,,"Chef de Rayon Epicerie H/F
E.Leclerc",E.Leclerc,True,,0.0,,0.0,False,"de la grande distribution, de préférence dans l'Enseigne E. Leclerc.",2025-12-17T13:39:09.318910,True,il y a 29 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/68164112.html,68164112,True,Détail du poste,Angers,49,CDI,23 280 - 23 436 € / an,7 ans,"BEP, CAP",1 à 7 ans,"Responsable de Rayon Fruits et Légumes H/F
Andrew Staffing",Andrew Staffing,True,,0.0,,0.0,True,"s du magasin et participation aux tâches transverses : encaissement, renfort d'équipe, logistique.",2025-12-17T13:39:21.517218,True,il y a 19 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/70271029.html,70271029,True,Les missions du poste,Guidel,56,CDI,"11,88 - 16 € / heure",,"BEP, CAP",,"Employé Commercial Volailles Libre-Service H/F
U Magasins",U Magasins,True,,0.0,,0.0,False,,2025-12-17T13:39:33.973172,True,il y a 20 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/72675510.html,72675510,True,Les missions du poste,Bouliac,33,CDI,23 850 - 23 870 € / an,,"BEP, CAP",,"Employé Magasin H/F
Auchan Retail France",Auchan Retail France,True,,0.0,,0.0,True,,2025-12-17T13:39:45.234976,True,il y a 29 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/70442570.html,70442570,True,Détail du poste,Berck,62,CDI,24 600 - 31 200 € / an,40 ans,Bac +2,,"Responsable Adjoint H/F
Nocibé",Nocibé,True,,0.0,,0.0,True,,2025-12-17T13:39:56.734901,True,il y a 5 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/70443438.html,70443438,True,Les missions du poste,Mâcon,71,CDI,28 600 - 40 600 € / an,1 an,Bac +2,1 an,"Responsable Caisse H/F
E.Leclerc",E.Leclerc,True,,0.0,,0.0,False,. Vous avez également le responsabilité des caisses automatiques.,2025-12-17T13:40:06.536020,True,il y a 5 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/70441969.html,70441969,True,Les missions du poste,Montpellier,34,Alternance,"801,80 € / mois",24 mois,Bac +5,1 an,"Alternance - Employé Polyvalent Grande Distribution H/F
Pigier Montpellier",Pigier Montpellier,True,,0.0,,0.0,False,Grande distribution / Commerce de proximité,2025-12-17T13:40:18.491458,True,il y a 3 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/70443437.html,70443437,True,Les missions du poste,Morlaix,29,CDI,21 622 - 21 730 € / an,1 an,"BEP, CAP",1 an,"Hôte - de Caisse H/F
E.Leclerc",E.Leclerc,True,,0.0,,0.0,False,,2025-12-17T13:40:30.714076,True,il y a 10 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/68164541.html,68164541,True,Détail du poste,Gattières,06,CDI,2 181 € / mois,1 an,Bac +2,,"Coordinateur Caisse Accueil 35H H/F
Lidl",Lidl,True,,0.0,,0.0,True,,2025-12-17T13:40:41.704666,True,il y a 27 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/61733187.html,61733187,True,Les missions du poste,Seyssins,38,CDI,3 200 - 3 400 € / mois,1 an,"BEP, CAP",,"Manager de Rayon Boucherie Trads - LS H/F
Jean-François Philippe | Cabinet de recrutement | Grande Distribution",Jean-François Philippe | Cabinet de recrutement | Grande Distribution,True,,0.0,,0.0,False,de Seyssins.,2025-12-17T13:40:53.227361,True,il y a 29 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/60442833.html,60442833,True,Les missions du poste,Aymeries,59,CDI,24 600 - 31 200 € / an,5 ans,Bac +2,3 à 5 ans,"Adjoint Responsable de Magasin E.Leclerc Express de Maubeuge H/F
E.Leclerc",E.Leclerc,True,,0.0,,0.0,False,,2025-12-17T13:41:05.761370,True,il y a 20 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/59410552.html,59410552,True,Les missions du poste,Lieusaint,77,CDI,1 900 - 2 050 € / mois,2 mois,Bac +2,,"Promoteur des Ventes GMS H/F
DMF",DMF,True,,0.0,,0.0,False,de notre client.,2025-12-17T13:41:15.756608,True,il y a 29 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71654753.html,71654753,True,Les missions du poste,Coutances,50,CDI,21 622 - 21 639 € / an,,"BEP, CAP",,"Employé de Rayon H/F
E.Leclerc",E.Leclerc,True,,0.0,,0.0,False,,2025-12-17T13:41:27.568615,True,il y a 25 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/68097159.html,68097159,True,Les missions du poste,Fougères,35,Alternance,930 - 1 300 € / mois,12 mois,"BEP, CAP",1 an,"Employé Commercial - Employée Commerciale 0539605 H/F
AFPA Entreprises",AFPA Entreprises,True,,0.0,,0.0,False,"s d'activité et niveaux de compétence, et contribuant activement à l'employabilité et à la lutte con",2025-12-17T13:41:40.852001,True,il y a 15 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71646296.html,71646296,True,Détail du poste,Hirtzbach,68,CDI,21 622 € / an,,"BEP, CAP",,"Vendeur Libre Service Professionnelelle H/F
Pompac Développement & Comafranc",Pompac Développement & Comafranc,True,,0.0,,0.0,False,,2025-12-17T13:42:12.757717,True,il y a 26 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71638308.html,71638308,True,Détail du poste,Forêt,95,CDI,25 480 - 27 010 € / an,5 mois,Bac +2,,"Manager Boucherie -Charcuterie H/F
Carrefour",Carrefour,True,,0.0,,0.0,True,,2025-12-17T13:42:24.632344,True,il y a 6 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71628380.html,71628380,True,Détail du poste,Gap,05,CDI,33 800 - 49 000 € / an,3 ans,Bac +2,3 ans,"Adjoint Manager de Supermarché - Parcours Certifiant H/F
Lidl",Lidl,True,,0.0,,0.0,True,,2025-12-17T13:42:35.465887,True,il y a 24 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/64063096.html,64063096,True,Détail du poste,Moulineaux,92,CDI,26 000 - 28 000 € / an,3 ans,Bac +2,,"Responsable Adjoint de Magasin - Issy les Moulineaux H/F
Action France",Action France,True,,0.0,,0.0,False,,2025-12-17T13:42:47.272727,True,il y a 26 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71633089.html,71633089,True,Détail du poste,évoyance,15,CDI,26 000 - 28 000 € / an,2 ans,Bac +2,,"Responsable Adjoint de Magasin H/F
Action France",Action France,True,,0.0,,0.0,False,,2025-12-17T13:42:59.608691,True,il y a 26 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71655902.html,71655902,True,Les missions du poste,Laxou,54,CDI,39 000 - 43 000 € / an,5 ans,Bac +2,2 à 5 ans,"Directeur de Magasin H/F
Jardiland",Jardiland,True,,0.0,,0.0,False,,2025-12-17T13:43:10.519867,True,il y a 18 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/72627767.html,72627767,True,Détail du poste,Fonbeauzard,31,CDI,2 300 - 2 500 € / mois,1 an,Bac +2,3 ans,"Adjoint Manager de Supermarché - Parcours Certifiant H/F
Lidl",Lidl,True,,0.0,,0.0,True,,2025-12-17T13:43:22.706292,True,il y a 28 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71656403.html,71656403,True,Les missions du poste,Rouen,76,CDI,2 400 - 2 600 € / mois,7 ans,Bac +5,1 à 7 ans,"Responsable de Magasin H/F
Screwfix",Screwfix,True,,0.0,,0.0,False,,2025-12-17T13:44:33.649405,True,il y a 16 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/64830461.html,64830461,True,Détail du poste,Malo,35,CDI,21 622 € / an,13 mois,"BEP, CAP",,"Equipier Polyvalent Etudiant H/F
Lidl",Lidl,True,,0.0,,0.0,True,,2025-12-17T13:44:45.941953,True,il y a 25 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71655503.html,71655503,True,Les missions du poste,Lyon,69,CDI,34 000 - 38 000 € / an,6 ans,Bac +2,2 à 6 ans,"Responsable de Secteur CHR - Univers Alimentaire H/F
Palmer",Palmer,True,,0.0,,0.0,True,CHR - Univers Alimentaire H/F,2025-12-17T13:44:57.143768,True,il y a 4 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71618802.html,71618802,True,Les missions du poste,Outreau,62,CDD,1 802 € / mois,4 mois,"BEP, CAP",1 an,"Els Textile E.Leclerc Samer H/F
E.Leclerc",E.Leclerc,True,,0.0,,0.0,False,TEXTILE.,2025-12-17T13:45:07.777046,True,il y a 27 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/68798294.html,68798294,True,Les missions du poste,Paris,75,CDI,30 000 - 32 000 € / an,5 ans,Bac +2,,"Directeur de Magasin H/F
Animalis",Animalis,True,,0.0,,0.0,False,,2025-12-17T13:45:22.885276,True,il y a 24 jours,,
Emploi Distribution,https://www.hellowork.com/fr-fr/emplois/71647396.html,71647396,True,Les missions du poste,Toulouse,31,CDI,2 550 - 2 600 € / mois,2 ans,Bac +3,,"Responsable Adjoint de Station-Service - CDI - Dyneff H/F
Human First RH",Human First RH,True,,0.0,,0.0,False,,2025-12-17T13:45:35.180916,True,il y a 29 jours,,
